-1 -2 13 1 17.08800749063506
-0.5 -1.8125 6.50390625 0.03125 8.232936900037556
-0.27734375 -1.68359375 4.731014155084267 0.0625 5.7199214246499945
0.0043910592794418335 -1.4635295867919922 3.133212452433444 0.125 3.5257818487910164
0.25008002954028274 -1.0976423697435953 1.9084031422915868 0.25 2.3450389795175486
0.33490156817713623 -0.5175511742843634 0.8388909036385437 0.25 1.3501672771475994
0.45655983900646524 -0.20269605695842918 0.46436572861331377 0.5 0.8882981101419887
0.6245772877664744 0.2084468865936095 0.17393889968476833 0.5 0.4692678006215699
0.7730911940212746 0.3900967883937255 0.09457424202979015 0.0625 0.4557615002225298
0.7613365403735608 0.4160434391286648 0.08372189860625458 0.125 0.32784414675950213
0.7587289253746335 0.4569409112734949 0.0723082287508882 0.5 0.26706072367432976
0.8198342461933267 0.575669582200145 0.04176396210096751 0.5 0.1978738002375863
0.8418398579520439 0.67212819123138 0.026351714239130485 0.0625 0.20656786911149327
0.8539141639820601 0.6766989606320469 0.02409421843472299 0.25 0.1541766561516419
0.8821518310947258 0.7029341800406135 0.01955190826920814 0.125 0.1534483488790849
0.8784195262727452 0.7217485983064051 0.01726905449084457 0.5 0.12067681596300035
0.9123824557494704 0.771620864137235 0.011376013677466741 0.0625 0.1303098155371696
0.9094616724925781 0.7792234743150099 0.010491317048731406 0.25 0.09603761522692653
0.9111702964805292 0.8031720040240025 0.008622922223337914 0.125 0.09578961460513015
0.9210499048057901 0.8099368303151055 0.0077073777827730405 0.5 0.0785325252300347
0.9292705573439575 0.848332927142755 0.0052340237607240445 0.0625 0.0902036836852061
0.9345779908623022 0.8502342823432043 0.004818359956506967 0.25 0.06402232776904898
0.9456051611288308 0.8618351516737097 0.004004284052272133 0.125 0.06606428078874933
0.943916286825816 0.8699186439436523 0.0035888775302257616 0.5 0.0532944261335176
0.960243543711272 0.890977956535035 0.0025471456795873922 0.0625 0.07388123526141858
0.9577496782127295 0.8948641698730531 0.002287758477964272 0.25 0.04486213500940172
0.9574018267486804 0.906074307994819 0.0019257792431449578 0.0625 0.049530568947854375
0.960202899189168 0.9073923017281804 0.0017968905719924018 0.5 0.037495667421350395
0.9719672491413842 0.921989607611285 0.0013025210157407104 0.0625 0.05577264629051431
0.9699479627439075 0.9248309483353081 0.0011581052277818166 0.125 0.03198967551643476
0.9697168580096015 0.9288229738592448 0.0010499591117756272 0.5 0.027979093071059974
0.9776425749680057 0.940350784708015 0.0007380695912552579 0.0625 0.03460527306563606
0.9766649655288576 0.9422800621682725 0.0006789537763894758 0.25 0.02322949905372676
0.9770086455950857 0.9480772585298788 0.0005704456166228794 0.125 0.024412898737548067
0.9795965280178147 0.9496944172892954 0.000514607712366013 0.25 0.019926153494562532
0.980085622802613 0.9546518874969252 0.00043158077148425835 0.125 0.020414650038681127
0.9821651529737998 0.9561308726287902 0.00039062983170961934 0.5 0.017177435348431015
0.983268786982737 0.96464838771605 0.000284638569468777 0.0625 0.025305746813826007
0.9848269816763829 0.9649195276833569 0.00025486829578081526 0.25 0.014662464996763484
0.9875241635025364 0.9674018557605859 0.00021651953755272562 0.0625 0.016670905486047827
0.9871574481158369 0.9683771204781858 0.00020217417031178904 0.5 0.01230825537609215
0.9879513348750295 0.97447982737057 0.0001476289951548562 0.0625 0.01817347130327165
0.9890701379529709 0.9746758289594182 0.0001323062868752231 0.25 0.010505804064469578
0.9909903317747056 0.9764677833748641 0.0001124675649973372 0.0625 0.01193482772351373
